,datetime,season,weather,temp,humidity,windspeed,casual,registered,rented_bikes_count,Profit,year,month,day,hour,day_period,month_year,month_numb
201,2011-01-09 16:00:00,Spring,Clear,8.0,34.0,30.0,13,79,92,563.1287671,2011,January,Sunday,16,evening,2011-01,01
202,2011-01-09 17:00:00,Spring,Clear,7.0,37.0,13.0,3,59,62,305.1287671,2011,January,Sunday,17,night,2011-01,01
203,2011-01-09 18:00:00,Spring,Clear,20.0,40.0,22.0,4,44,48,257.8287671,2011,January,Sunday,18,night,2011-01,01
204,2011-01-09 19:00:00,Spring,Clear,7.0,62.0,22.0,1,40,41,189.0287671,2011,January,Sunday,19,night,2011-01,01
205,2011-01-09 20:00:00,Spring,Clear,6.0,46.0,17.0,0,38,38,163.2287671,2011,January,Sunday,20,night,2011-01,01
206,2011-01-09 21:00:00,Spring,Clear,6.0,62.0,28.0,1,19,20,98.72876712,2011,January,Sunday,21,night,2011-01,01
207,2011-01-09 22:00:00,Spring,Clear,20.0,46.0,20.0,5,10,15,128.8287671,2011,January,Sunday,22,night,2011-01,01
208,2011-01-09 23:00:00,Spring,Clear,5.0,62.0,13.0,0,6,6,25.62876712,2011,January,Sunday,23,night,2011-01,01
209,2011-01-10 00:00:00,Spring,Clear,20.0,62.0,19.0,2,3,5,47.12876712,2011,January,Monday,0,monring,2011-01,01
210,2011-01-10 01:00:00,Spring,Clear,5.0,50.0,19.0,1,0,1,17.02876712,2011,January,Monday,1,monring,2011-01,01
211,2011-01-10 02:00:00,Spring,Clear,5.0,50.0,15.0,0,3,3,12.72876712,2011,January,Monday,2,monring,2011-01,01
212,2011-01-10 03:00:00,Spring,Clear,5.0,62.0,13.0,0,1,1,4.128767123,2011,January,Monday,3,monring,2011-01,01
213,2011-01-10 04:00:00,Spring,Clear,4.0,54.0,13.0,1,2,3,25.62876712,2011,January,Monday,4,monring,2011-01,01
214,2011-01-10 05:00:00,Spring,Clear,4.0,54.0,17.0,0,3,3,12.72876712,2011,January,Monday,5,monring,2011-01,01
215,2011-01-10 06:00:00,Spring,Clear,20.0,50.0,19.0,0,31,31,133.1287671,2011,January,Monday,6,monring,2011-01,01
216,2011-01-10 07:00:00,Spring,Clear,20.0,50.0,15.0,2,75,77,356.7287671,2011,January,Monday,7,monring,2011-01,01
217,2011-01-10 08:00:00,Spring,Mist,5.0,50.0,13.0,4,184,188,859.8287671,2011,January,Monday,8,monring,2011-01,01
218,2011-01-10 09:00:00,Spring,Mist,20.0,62.0,13.0,2,92,94,429.8287671,2011,January,Monday,9,monring,2011-01,01
219,2011-01-10 10:00:00,Spring,Mist,6.0,50.0,20.0,0,31,31,133.1287671,2011,January,Monday,10,monring,2011-01,01
220,2011-01-10 11:00:00,Spring,Clear,20.0,62.0,13.0,2,28,30,154.6287671,2011,January,Monday,11,night,2011-01,01
221,2011-01-10 12:00:00,Spring,Mist,8.0,62.0,19.0,5,47,52,287.9287671,2011,January,Monday,12,evening,2011-01,01
222,2011-01-10 13:00:00,Spring,Mist,20.0,62.0,19.0,4,50,54,283.6287671,2011,January,Monday,13,evening,2011-01,01
223,2011-01-10 14:00:00,Spring,Mist,20.0,62.0,15.0,0,47,47,201.9287671,2011,January,Monday,14,evening,2011-01,01
224,2011-01-10 15:00:00,Spring,Mist,8.0,40.0,13.0,2,43,45,219.1287671,2011,January,Monday,15,evening,2011-01,01
225,2011-01-10 16:00:00,Winter,Clear,20.0,62.0,9.0,4,70,74,369.6287671,2011,January,Monday,16,evening,2011-01,01
226,2011-01-10 17:00:00,Spring,Clear,8.0,40.0,13.0,4,174,178,816.8287671,2011,January,Monday,17,night,2011-01,01
227,2011-01-10 18:00:00,Spring,Clear,8.0,40.0,15.0,1,154,155,679.2287671,2011,January,Monday,18,night,2011-01,01
228,2011-01-10 19:00:00,Spring,Clear,7.0,47.0,11.0,3,92,95,447.0287671,2011,January,Monday,19,night,2011-01,01
229,2011-01-10 20:00:00,Spring,Clear,7.0,50.0,11.0,1,73,74,330.9287671,2011,January,Monday,20,night,2011-01,01
230,2011-01-10 21:00:00,Spring,Clear,6.0,59.0,13.0,1,37,38,176.1287671,2011,January,Monday,21,night,2011-01,01
231,2011-01-10 22:00:00,Spring,Clear,6.0,59.0,13.0,2,22,24,128.8287671,2011,January,Monday,22,night,2011-01,01
232,2011-01-10 23:00:00,Spring,Clear,6.0,62.0,13.0,0,18,18,77.22876712,2011,January,Monday,23,night,2011-01,01
233,2011-01-11 00:00:00,Spring,Clear,6.0,62.0,7.0,2,10,12,77.22876712,2011,January,Tuesday,0,monring,2011-01,01
234,2011-01-11 01:00:00,Spring,Clear,6.0,62.0,13.0,0,3,3,12.72876712,2011,January,Tuesday,1,monring,2011-01,01
235,2011-01-11 02:00:00,Spring,Clear,20.0,62.0,13.0,0,3,3,12.72876712,2011,January,Tuesday,2,monring,2011-01,01
236,2011-01-11 05:00:00,Spring,Mist,20.0,55.0,13.0,0,6,6,25.62876712,2011,January,Tuesday,5,monring,2011-01,01
237,2011-01-11 06:00:00,Spring,Mist,7.0,55.0,13.0,0,27,27,115.9287671,2011,January,Tuesday,6,monring,2011-01,01
238,2011-01-11 07:00:00,Spring,Mist,7.0,55.0,13.0,2,97,99,451.3287671,2011,January,Tuesday,7,monring,2011-01,01
239,2011-01-11 08:00:00,Spring,Mist,7.0,62.0,6.0,3,214,217,971.6287671,2011,January,Tuesday,8,monring,2011-01,01
240,2011-01-11 09:00:00,Spring,Mist,7.0,51.0,11.0,3,127,130,597.5287671,2011,January,Tuesday,9,monring,2011-01,01
241,2011-01-11 10:00:00,Spring,Clear,8.0,51.0,11.0,3,51,54,270.7287671,2011,January,Tuesday,10,monring,2011-01,01
242,2011-01-11 11:00:00,Spring,Mist,8.0,47.0,13.0,4,31,35,201.9287671,2011,January,Tuesday,11,night,2011-01,01
243,2011-01-11 12:00:00,Spring,Clear,8.0,51.0,7.0,2,55,57,270.7287671,2011,January,Tuesday,12,evening,2011-01,01
244,2011-01-11 13:00:00,Winter,Mist,8.0,62.0,6.0,6,46,52,300.8287671,2011,January,Tuesday,13,evening,2011-01,01
245,2011-01-11 14:00:00,Spring,Mist,8.0,59.0,13.0,3,60,63,309.4287671,2011,January,Tuesday,14,evening,2011-01,01
246,2011-01-11 15:00:00,Spring,Clear,7.0,80.0,6.0,2,45,47,227.7287671,2011,January,Tuesday,15,evening,2011-01,01
247,2011-01-11 16:00:00,Spring,Mist,7.0,86.0,13.0,4,72,76,378.2287671,2011,January,Tuesday,16,evening,2011-01,01
248,2011-01-11 17:00:00,Spring,Clear,7.0,62.0,15.0,6,130,136,662.0287671,2011,January,Tuesday,17,night,2011-01,01
249,2011-01-11 18:00:00,Spring,Clear,7.0,62.0,7.0,1,94,95,421.2287671,2011,January,Tuesday,18,night,2011-01,01
250,2011-01-11 19:00:00,Spring,Clear,20.0,62.0,13.0,0,51,51,219.1287671,2011,January,Tuesday,19,night,2011-01,01
251,2011-01-11 20:00:00,Spring,Rainy,7.0,93.0,13.0,0,32,32,137.4287671,2011,January,Tuesday,20,night,2011-01,01
252,2011-01-11 21:00:00,Spring,Rainy,7.0,62.0,13.0,0,20,20,85.82876712,2011,January,Tuesday,21,night,2011-01,01
253,2011-01-11 22:00:00,Spring,Rainy,7.0,93.0,7.0,1,28,29,137.4287671,2011,January,Tuesday,22,night,2011-01,01
254,2011-01-11 23:00:00,Spring,Rainy,7.0,93.0,13.0,1,18,19,94.42876712,2011,January,Tuesday,23,night,2011-01,01
255,2011-01-12 00:00:00,Spring,Clear,7.0,86.0,6.0,0,7,7,29.92876712,2011,January,Wednesday,0,monring,2011-01,01
256,2011-01-12 01:00:00,Spring,Mist,20.0,86.0,7.0,0,6,6,25.62876712,2011,January,Wednesday,1,monring,2011-01,01
257,2011-01-12 02:00:00,Spring,Clear,6.0,86.0,13.0,0,1,1,4.128767123,2011,January,Wednesday,2,monring,2011-01,01
258,2011-01-12 05:00:00,Spring,Clear,20.0,86.0,13.0,0,5,5,21.32876712,2011,January,Wednesday,5,monring,2011-01,01
259,2011-01-12 06:00:00,Spring,Clear,5.0,93.0,13.0,0,16,16,68.62876712,2011,January,Wednesday,6,monring,2011-01,01
260,2011-01-12 07:00:00,Winter,Clear,6.0,69.0,9.0,0,54,54,232.0287671,2011,January,Wednesday,7,monring,2011-01,01
261,2011-01-12 08:00:00,Spring,Clear,7.0,59.0,13.0,3,125,128,588.9287671,2011,January,Wednesday,8,monring,2011-01,01
262,2011-01-12 09:00:00,Spring,Clear,7.0,59.0,22.0,3,78,81,386.8287671,2011,January,Wednesday,9,monring,2011-01,01
263,2011-01-12 10:00:00,Spring,Clear,7.0,55.0,13.0,0,39,39,167.5287671,2011,January,Wednesday,10,monring,2011-01,01
264,2011-01-12 11:00:00,Spring,Clear,8.0,62.0,26.0,3,32,35,189.0287671,2011,January,Wednesday,11,night,2011-01,01
265,2011-01-12 12:00:00,Spring,Clear,8.0,62.0,13.0,3,52,55,275.0287671,2011,January,Wednesday,12,evening,2011-01,01
266,2011-01-12 13:00:00,Spring,Clear,9.0,44.0,13.0,0,49,49,210.5287671,2011,January,Wednesday,13,evening,2011-01,01
267,2011-01-12 14:00:00,Spring,Clear,20.0,47.0,22.0,0,44,44,189.0287671,2011,January,Wednesday,14,evening,2011-01,01
268,2011-01-12 15:00:00,Spring,Clear,8.0,47.0,28.0,1,48,49,223.4287671,2011,January,Wednesday,15,evening,2011-01,01
269,2011-01-12 16:00:00,Spring,Clear,9.0,44.0,22.0,5,63,68,356.7287671,2011,January,Wednesday,16,evening,2011-01,01
270,2011-01-12 17:00:00,Spring,Clear,8.0,47.0,13.0,0,139,139,597.5287671,2011,January,Wednesday,17,night,2011-01,01
271,2011-01-12 18:00:00,Spring,Clear,8.0,47.0,35.0,2,135,137,614.7287671,2011,January,Wednesday,18,night,2011-01,01
272,2011-01-12 19:00:00,Spring,Clear,20.0,47.0,13.0,1,82,83,369.6287671,2011,January,Wednesday,19,night,2011-01,01
273,2011-01-12 20:00:00,Winter,Clear,7.0,50.0,13.0,2,54,56,266.4287671,2011,January,Wednesday,20,night,2011-01,01
274,2011-01-12 21:00:00,Spring,Clear,7.0,55.0,13.0,0,57,57,244.9287671,2011,January,Wednesday,21,night,2011-01,01
275,2011-01-12 22:00:00,Spring,Clear,7.0,55.0,30.0,1,32,33,154.6287671,2011,January,Wednesday,22,night,2011-01,01
276,2011-01-12 23:00:00,Spring,Clear,6.0,59.0,28.0,1,19,20,98.72876712,2011,January,Wednesday,23,night,2011-01,01
277,2011-01-13 00:00:00,Spring,Clear,20.0,59.0,19.0,1,6,7,42.82876712,2011,January,Thursday,0,monring,2011-01,01
278,2011-01-13 01:00:00,Spring,Clear,20.0,50.0,13.0,0,2,2,8.428767123,2011,January,Thursday,1,monring,2011-01,01
279,2011-01-13 02:00:00,Spring,Clear,6.0,50.0,24.0,0,2,2,8.428767123,2011,January,Thursday,2,monring,2011-01,01
280,2011-01-13 03:00:00,Spring,Clear,6.0,50.0,22.0,0,3,3,12.72876712,2011,January,Thursday,3,monring,2011-01,01
281,2011-01-13 04:00:00,Spring,Clear,6.0,50.0,17.0,0,4,4,17.02876712,2011,January,Thursday,4,monring,2011-01,01
282,2011-01-13 05:00:00,Spring,Clear,6.0,50.0,20.0,0,3,3,12.72876712,2011,January,Thursday,5,monring,2011-01,01
283,2011-01-13 06:00:00,Spring,Clear,5.0,54.0,9.0,0,28,28,120.2287671,2011,January,Thursday,6,monring,2011-01,01
284,2011-01-13 07:00:00,Spring,Clear,5.0,54.0,9.0,0,72,72,309.4287671,2011,January,Thursday,7,monring,2011-01,01
285,2011-01-13 08:00:00,Spring,Clear,6.0,50.0,13.0,5,197,202,932.9287671,2011,January,Thursday,8,monring,2011-01,01
286,2011-01-13 09:00:00,Spring,Clear,6.0,62.0,22.0,2,137,139,623.3287671,2011,January,Thursday,9,monring,2011-01,01
287,2011-01-13 10:00:00,Spring,Mist,7.0,50.0,13.0,2,36,38,189.0287671,2011,January,Thursday,10,monring,2011-01,01
288,2011-01-13 11:00:00,Spring,Mist,8.0,44.0,30.0,4,33,37,210.5287671,2011,January,Thursday,11,night,2011-01,01
289,2011-01-13 12:00:00,Spring,Clear,8.0,62.0,28.0,3,49,52,262.1287671,2011,January,Thursday,12,evening,2011-01,01
290,2011-01-13 13:00:00,Spring,Clear,9.0,41.0,13.0,2,81,83,382.5287671,2011,January,Thursday,13,evening,2011-01,01
291,2011-01-13 14:00:00,Spring,Clear,9.0,41.0,26.0,3,39,42,219.1287671,2011,January,Thursday,14,evening,2011-01,01
292,2011-01-13 15:00:00,Spring,Clear,10.0,38.0,20.0,5,55,60,322.3287671,2011,January,Thursday,15,evening,2011-01,01
293,2011-01-13 16:00:00,Spring,Clear,20.0,38.0,13.0,2,76,78,361.0287671,2011,January,Thursday,16,evening,2011-01,01
294,2011-01-13 17:00:00,Spring,Clear,8.0,40.0,19.0,4,158,162,748.0287671,2011,January,Thursday,17,night,2011-01,01
295,2011-01-13 18:00:00,Spring,Clear,8.0,40.0,22.0,3,141,144,657.7287671,2011,January,Thursday,18,night,2011-01,01
296,2011-01-13 19:00:00,Spring,Clear,20.0,47.0,13.0,1,98,99,438.4287671,2011,January,Thursday,19,night,2011-01,01
297,2011-01-13 20:00:00,Spring,Clear,20.0,47.0,15.0,0,64,64,275.0287671,2011,January,Thursday,20,night,2011-01,01
298,2011-01-13 21:00:00,Spring,Clear,20.0,46.0,13.0,0,40,40,171.8287671,2011,January,Thursday,21,night,2011-01,01
299,2011-01-13 22:00:00,Spring,Clear,20.0,46.0,22.0,0,30,30,128.8287671,2011,January,Thursday,22,night,2011-01,01
300,2011-01-13 23:00:00,Spring,Clear,20.0,50.0,13.0,1,14,15,77.22876712,2011,January,Thursday,23,night,2011-01,01
301,2011-01-14 00:00:00,Spring,Clear,5.0,62.0,13.0,0,14,14,60.02876712,2011,January,Friday,0,monring,2011-01,01
302,2011-01-14 01:00:00,Spring,Clear,4.0,54.0,13.0,0,5,5,21.32876712,2011,January,Friday,1,monring,2011-01,01
303,2011-01-14 02:00:00,Spring,Clear,4.0,54.0,13.0,0,1,1,4.128767123,2011,January,Friday,2,monring,2011-01,01
304,2011-01-14 03:00:00,Spring,Clear,4.0,54.0,13.0,0,1,1,4.128767123,2011,January,Friday,3,monring,2011-01,01
305,2011-01-14 05:00:00,Spring,Clear,4.0,54.0,13.0,0,8,8,34.22876712,2011,January,Friday,5,monring,2011-01,01
306,2011-01-14 06:00:00,Spring,Clear,4.0,62.0,13.0,0,17,17,72.92876712,2011,January,Friday,6,monring,2011-01,01
307,2011-01-14 07:00:00,Spring,Clear,20.0,62.0,11.0,0,70,70,300.8287671,2011,January,Friday,7,monring,2011-01,01
308,2011-01-14 08:00:00,Spring,Clear,5.0,68.0,13.0,2,156,158,705.0287671,2011,January,Friday,8,monring,2011-01,01
309,2011-01-14 09:00:00,Spring,Clear,6.0,69.0,9.0,0,117,117,502.9287671,2011,January,Friday,9,monring,2011-01,01
310,2011-01-14 10:00:00,Spring,Clear,7.0,62.0,13.0,4,40,44,240.6287671,2011,January,Friday,10,monring,2011-01,01
311,2011-01-14 11:00:00,Spring,Clear,7.0,51.0,19.0,6,47,53,305.1287671,2011,January,Friday,11,night,2011-01,01
312,2011-01-14 12:00:00,Spring,Clear,20.0,62.0,13.0,2,59,61,287.9287671,2011,January,Friday,12,evening,2011-01,01
313,2011-01-14 13:00:00,Spring,Clear,20.0,37.0,26.0,4,73,77,382.5287671,2011,January,Friday,13,evening,2011-01,01
314,2011-01-14 14:00:00,Spring,Clear,9.0,41.0,13.0,5,59,64,339.5287671,2011,January,Friday,14,evening,2011-01,01
315,2011-01-14 15:00:00,Spring,Clear,10.0,62.0,11.0,9,59,68,408.3287671,2011,January,Friday,15,evening,2011-01,01
316,2011-01-14 16:00:00,Spring,Clear,9.0,41.0,7.0,3,87,90,425.5287671,2011,January,Friday,16,evening,2011-01,01
317,2011-01-14 17:00:00,Spring,Clear,9.0,41.0,11.0,4,155,159,735.1287671,2011,January,Friday,17,night,2011-01,01
318,2011-01-14 18:00:00,Spring,Clear,20.0,47.0,13.0,5,134,139,662.0287671,2011,January,Friday,18,night,2011-01,01
319,2011-01-14 19:00:00,Spring,Clear,7.0,59.0,6.0,3,89,92,434.1287671,2011,January,Friday,19,night,2011-01,01
320,2011-01-14 20:00:00,Spring,Clear,7.0,62.0,13.0,0,68,68,292.2287671,2011,January,Friday,20,night,2011-01,01
321,2011-01-14 21:00:00,Spring,Clear,7.0,69.0,13.0,4,48,52,275.0287671,2011,January,Friday,21,night,2011-01,01
322,2011-01-14 22:00:00,Spring,Mist,20.0,69.0,0.0,2,34,36,180.4287671,2011,January,Friday,22,night,2011-01,01
323,2011-01-14 23:00:00,Spring,Mist,20.0,55.0,0.0,1,26,27,128.8287671,2011,January,Friday,23,night,2011-01,01
324,2011-01-15 00:00:00,Spring,Clear,7.0,55.0,0.0,3,25,28,158.9287671,2011,January,Saturday,0,monring,2011-01,01
325,2011-01-15 01:00:00,Spring,Mist,7.0,59.0,6.0,2,18,20,111.6287671,2011,January,Saturday,1,monring,2011-01,01
326,2011-01-15 02:00:00,Spring,Mist,7.0,62.0,6.0,0,12,12,51.42876712,2011,January,Saturday,2,monring,2011-01,01
327,2011-01-15 03:00:00,Spring,Mist,7.0,62.0,13.0,1,7,8,47.12876712,2011,January,Saturday,3,monring,2011-01,01
328,2011-01-15 04:00:00,Spring,Mist,7.0,59.0,13.0,0,5,5,21.32876712,2011,January,Saturday,4,monring,2011-01,01
329,2011-01-15 05:00:00,Spring,Clear,20.0,59.0,13.0,0,1,1,4.128767123,2011,January,Saturday,5,monring,2011-01,01
330,2011-01-15 06:00:00,Spring,Clear,6.0,63.0,13.0,1,2,3,25.62876712,2011,January,Saturday,6,monring,2011-01,01
331,2011-01-15 07:00:00,Spring,Clear,6.0,62.0,0.0,1,9,10,55.72876712,2011,January,Saturday,7,monring,2011-01,01
332,2011-01-15 08:00:00,Spring,Clear,20.0,62.0,9.0,1,22,23,111.6287671,2011,January,Saturday,8,monring,2011-01,01
333,2011-01-15 09:00:00,Spring,Clear,7.0,62.0,9.0,2,31,33,167.5287671,2011,January,Saturday,9,monring,2011-01,01
334,2011-01-15 10:00:00,Spring,Clear,7.0,62.0,13.0,2,57,59,279.3287671,2011,January,Saturday,10,monring,2011-01,01
335,2011-01-15 11:00:00,Spring,Clear,8.0,55.0,13.0,18,54,72,541.6287671,2011,January,Saturday,11,night,2011-01,01
336,2011-01-15 12:00:00,Spring,Clear,10.0,62.0,13.0,15,74,89,576.0287671,2011,January,Saturday,12,evening,2011-01,01
337,2011-01-15 13:00:00,Spring,Clear,11.0,38.0,13.0,21,80,101,705.0287671,2011,January,Saturday,13,evening,2011-01,01
338,2011-01-15 14:00:00,Spring,Clear,20.0,62.0,19.0,26,92,118,842.6287671,2011,January,Saturday,14,evening,2011-01,01
339,2011-01-15 15:00:00,Spring,Mist,13.0,36.0,13.0,21,108,129,825.4287671,2011,January,Saturday,15,evening,2011-01,01
340,2011-01-15 16:00:00,Spring,Clear,20.0,34.0,13.0,33,95,128,975.9287671,2011,January,Saturday,16,evening,2011-01,01
341,2011-01-15 17:00:00,Spring,Clear,13.0,36.0,19.0,29,54,83,730.8287671,2011,January,Saturday,17,night,2011-01,01
342,2011-01-15 18:00:00,Spring,Mist,12.0,45.0,17.0,15,69,84,554.5287671,2011,January,Saturday,18,night,2011-01,01
343,2011-01-15 19:00:00,Spring,Mist,13.0,62.0,13.0,14,60,74,498.6287671,2011,January,Saturday,19,night,2011-01,01
344,2011-01-15 20:00:00,Spring,Clear,13.0,39.0,13.0,6,35,41,253.5287671,2011,January,Saturday,20,night,2011-01,01
345,2011-01-15 21:00:00,Spring,Clear,13.0,62.0,13.0,6,51,57,322.3287671,2011,January,Saturday,21,night,2011-01,01
346,2011-01-15 22:00:00,Spring,Mist,12.0,42.0,7.0,0,26,26,111.6287671,2011,January,Saturday,22,night,2011-01,01
347,2011-01-15 23:00:00,Spring,Clear,12.0,62.0,19.0,5,39,44,253.5287671,2011,January,Saturday,23,night,2011-01,01
348,2011-01-16 00:00:00,Spring,Clear,20.0,62.0,13.0,6,33,39,244.9287671,2011,January,Sunday,0,monring,2011-01,01
349,2011-01-16 01:00:00,Spring,Clear,11.0,56.0,9.0,4,19,23,150.3287671,2011,January,Sunday,1,monring,2011-01,01
350,2011-01-16 02:00:00,Spring,Clear,11.0,62.0,6.0,3,13,16,107.3287671,2011,January,Sunday,2,monring,2011-01,01
351,2011-01-16 03:00:00,Spring,Clear,9.0,69.0,13.0,9,6,15,180.4287671,2011,January,Sunday,3,monring,2011-01,01
352,2011-01-16 04:00:00,Spring,Clear,11.0,56.0,13.0,0,1,1,4.128767123,2011,January,Sunday,4,monring,2011-01,01
353,2011-01-16 05:00:00,Spring,Mist,11.0,56.0,11.0,1,1,2,21.32876712,2011,January,Sunday,5,monring,2011-01,01
354,2011-01-16 06:00:00,Spring,Mist,11.0,56.0,11.0,0,1,1,4.128767123,2011,January,Sunday,6,monring,2011-01,01
355,2011-01-16 07:00:00,Spring,Mist,10.0,56.0,20.0,0,3,3,12.72876712,2011,January,Sunday,7,monring,2011-01,01
356,2011-01-16 08:00:00,Spring,Clear,9.0,55.0,13.0,0,18,18,77.22876712,2011,January,Sunday,8,monring,2011-01,01
357,2011-01-16 09:00:00,Spring,Clear,9.0,62.0,17.0,3,29,32,176.1287671,2011,January,Sunday,9,monring,2011-01,01
358,2011-01-16 10:00:00,Spring,Clear,9.0,62.0,19.0,8,71,79,442.7287671,2011,January,Sunday,10,monring,2011-01,01
359,2011-01-16 11:00:00,Spring,Clear,20.0,62.0,17.0,23,70,93,696.4287671,2011,January,Sunday,11,night,2011-01,01
360,2011-01-16 12:00:00,Spring,Clear,10.0,41.0,19.0,29,75,104,821.1287671,2011,January,Sunday,12,evening,2011-01,01
361,2011-01-16 13:00:00,Spring,Clear,11.0,62.0,20.0,23,95,118,803.9287671,2011,January,Sunday,13,evening,2011-01,01
362,2011-01-16 14:00:00,Spring,Clear,20.0,36.0,17.0,22,69,91,674.9287671,2011,January,Sunday,14,evening,2011-01,01
363,2011-01-16 15:00:00,Spring,Clear,11.0,38.0,17.0,35,78,113,937.2287671,2011,January,Sunday,15,evening,2011-01,01
364,2011-01-16 16:00:00,Spring,Clear,10.0,62.0,15.0,22,77,99,709.3287671,2011,January,Sunday,16,evening,2011-01,01
365,2011-01-16 17:00:00,Spring,Clear,9.0,37.0,13.0,23,82,105,748.0287671,2011,January,Sunday,17,night,2011-01,01
366,2011-01-16 18:00:00,Spring,Clear,8.0,40.0,13.0,11,56,67,429.8287671,2011,January,Sunday,18,night,2011-01,01
367,2011-01-16 19:00:00,Spring,Clear,7.0,47.0,9.0,14,47,61,442.7287671,2011,January,Sunday,19,night,2011-01,01
368,2011-01-16 20:00:00,Spring,Clear,20.0,47.0,11.0,7,50,57,335.2287671,2011,January,Sunday,20,night,2011-01,01
369,2011-01-16 21:00:00,Spring,Clear,20.0,51.0,11.0,6,22,28,197.6287671,2011,January,Sunday,21,night,2011-01,01
370,2011-01-16 22:00:00,Spring,Clear,8.0,62.0,9.0,2,19,21,115.9287671,2011,January,Sunday,22,night,2011-01,01
371,2011-01-16 23:00:00,Spring,Clear,20.0,40.0,13.0,0,18,18,77.22876712,2011,January,Sunday,23,night,2011-01,01
372,2011-01-17 00:00:00,Spring,Mist,8.0,47.0,13.0,1,16,17,85.82876712,2011,January,Monday,0,monring,2011-01,01
373,2011-01-17 01:00:00,Spring,Mist,8.0,44.0,13.0,1,15,16,81.52876712,2011,January,Monday,1,monring,2011-01,01
374,2011-01-17 02:00:00,Spring,Mist,7.0,43.0,17.0,0,8,8,34.22876712,2011,January,Monday,2,monring,2011-01,01
375,2011-01-17 03:00:00,Spring,Mist,7.0,43.0,13.0,0,2,2,8.428767123,2011,January,Monday,3,monring,2011-01,01
376,2011-01-17 04:00:00,Spring,Mist,7.0,62.0,9.0,1,2,3,25.62876712,2011,January,Monday,4,monring,2011-01,01
377,2011-01-17 05:00:00,Spring,Mist,7.0,43.0,13.0,0,1,1,4.128767123,2011,January,Monday,5,monring,2011-01,01
378,2011-01-17 06:00:00,Spring,Mist,20.0,43.0,13.0,0,5,5,21.32876712,2011,January,Monday,6,monring,2011-01,01
379,2011-01-17 07:00:00,Spring,Mist,7.0,62.0,13.0,4,9,13,107.3287671,2011,January,Monday,7,monring,2011-01,01
380,2011-01-17 08:00:00,Spring,Mist,20.0,62.0,15.0,3,30,33,180.4287671,2011,January,Monday,8,monring,2011-01,01
381,2011-01-17 09:00:00,Spring,Mist,7.0,62.0,15.0,8,39,47,305.1287671,2011,January,Monday,9,monring,2011-01,01
382,2011-01-17 10:00:00,Spring,Clear,7.0,50.0,13.0,7,50,57,335.2287671,2011,January,Monday,10,monring,2011-01,01
383,2011-01-17 11:00:00,Spring,Mist,7.0,55.0,13.0,9,55,64,391.1287671,2011,January,Monday,11,night,2011-01,01
384,2011-01-17 12:00:00,Spring,Mist,7.0,62.0,9.0,10,70,80,472.8287671,2011,January,Monday,12,evening,2011-01,01
385,2011-01-17 13:00:00,Spring,Mist,7.0,62.0,13.0,13,80,93,567.4287671,2011,January,Monday,13,evening,2011-01,01
386,2011-01-17 14:00:00,Spring,Mist,7.0,62.0,7.0,12,74,86,524.4287671,2011,January,Monday,14,evening,2011-01,01
387,2011-01-17 15:00:00,Spring,Mist,8.0,62.0,13.0,21,72,93,670.6287671,2011,January,Monday,15,evening,2011-01,01
388,2011-01-17 16:00:00,Spring,Clear,8.0,47.0,13.0,6,76,82,429.8287671,2011,January,Monday,16,evening,2011-01,01
389,2011-01-17 17:00:00,Spring,Clear,8.0,51.0,13.0,4,67,71,356.7287671,2011,January,Monday,17,night,2011-01,01
390,2011-01-17 18:00:00,Spring,Mist,20.0,55.0,17.0,7,85,92,485.7287671,2011,January,Monday,18,night,2011-01,01
391,2011-01-17 19:00:00,Spring,Rainy,20.0,59.0,13.0,2,58,60,283.6287671,2011,January,Monday,19,night,2011-01,01
392,2011-01-17 20:00:00,Spring,Rainy,7.0,80.0,13.0,4,29,33,193.3287671,2011,January,Monday,20,night,2011-01,01
393,2011-01-17 21:00:00,Spring,Rainy,7.0,62.0,13.0,3,24,27,154.6287671,2011,January,Monday,21,night,2011-01,01
394,2011-01-17 22:00:00,Spring,Rainy,6.0,93.0,17.0,0,13,13,55.72876712,2011,January,Monday,22,night,2011-01,01
395,2011-01-17 23:00:00,Spring,Rainy,20.0,86.0,19.0,1,3,4,29.92876712,2011,January,Monday,23,night,2011-01,01
396,2011-01-18 12:00:00,Spring,Mist,8.0,86.0,13.0,0,3,3,12.72876712,2011,January,Tuesday,12,evening,2011-01,01
397,2011-01-18 13:00:00,Spring,Mist,20.0,62.0,15.0,0,22,22,94.42876712,2011,January,Tuesday,13,evening,2011-01,01
398,2011-01-18 14:00:00,Spring,Mist,20.0,80.0,13.0,2,26,28,146.0287671,2011,January,Tuesday,14,evening,2011-01,01
